x;consumption;x1;angle;
1.0319699999982932;3.900899313986332E-7;1.0319699999982932;0.0036737064749971867;
1.0329699999982997;1.3466901091780918E-6;1.0329699999982997;0.004123738274964583;
1.0339699999983063;3.1900260430995675E-6;1.0339699999983063;0.004603645079118294;
1.0349699999983129;6.170709905513852E-6;1.0349699999983129;0.005113725041540756;
1.0359699999983194;1.0515483408321051E-5;1.0359699999983194;0.0056542439159672905;
1.036969999998326;1.642949089537177E-5;1.036969999998326;0.006225438017379399;
1.0379699999983325;2.4098336000300335E-5;1.0379699999983325;0.0068275169137934;
1.038969999998339;3.368994247682924E-5;1.038969999998339;0.007460665872818537;
1.0399599999983455;4.522884255745425E-5;1.0399599999983455;0.008118249172918361;
1.040959999998352;5.908452347022773E-5;1.040959999998352;0.008813693362943546;
1.0419599999983586;7.52755153782217E-5;1.0419599999983586;0.009540637693496275;
1.0429599999983652;9.391438891775134E-5;1.0429599999983652;0.010299190689588926;
1.0439599999983717;1.1510289588101538E-4;1.0439599999983717;0.011089445830027314;
1.0449599999983783;1.3893295531687398E-4;1.0449599999983783;0.011911482927901881;
1.0459599999983848;1.6548754995026254E-4;1.0459599999983848;0.01276536938528597;
1.0469599999983914;1.9484154105762856E-4;1.0469599999983914;0.013651161333599348;
1.047959999998398;2.2706240919921525E-4;1.047959999998398;0.014568904670051687;
1.0489599999984045;2.622109275389781E-4;1.0489599999984045;0.01551863599963186;
1.049949999998411;2.999455372057381E-4;1.049949999998411;0.01649040746299392;
1.0509499999984175;3.410773092870435E-4;1.0509499999984175;0.017503871182696775;
1.051949999998424;3.8528423572640807E-4;1.051949999998424;0.01854938503216403;
1.0529499999984306;4.3260589160601777E-4;1.0529499999984306;0.01962695632358338;
1.0539499999984372;4.830776919108202E-4;1.0539499999984372;0.02073658663965181;
1.0549499999984437;5.367312715589789E-4;1.0549499999984437;0.021878272364968913;
1.0559499999984503;5.935948308124501E-4;1.0559499999984503;0.023052005168983362;
1.0569499999984568;6.536934492209032E-4;1.0569499999984568;0.024257772444906428;
1.0579499999984634;7.170493709650076E-4;1.0579499999984634;0.025495557708603848;
1.05894999999847;7.836822642040661E-4;1.05894999999847;0.026765340961112223;
1.0599399999984764;8.528938265098405E-4;1.0599399999984764;0.028053923245590685;
1.060939999998483;9.26097356487462E-4;1.060939999998483;0.02938731068724339;
1.0619399999984895;0.0010026235343442407;1.0619399999984895;0.030752618477836065;
1.062939999998496;0.0010824838929167245;1.062939999998496;0.03214981558910784;
1.0639399999985026;0.0011656883700129031;1.0639399999985026;0.03357886884876584;
1.0649399999985092;0.0012522454547514367;1.0649399999985092;0.03503974314488633;
1.0659399999985157;0.0013421623205662142;1.0659399999985157;0.036532401611661526;
1.0669399999985223;0.001435444946090851;1.0669399999985223;0.03805680579819181;
1.0679399999985288;0.0015320982250271416;1.0679399999985288;0.039612915821868114;
1.0689399999985354;0.0016321260660009005;1.0689399999985354;0.04120069050774917;
1.0699299999985419;0.0017344807022746577;1.0699299999985419;0.042803737156301196;
1.0709299999985484;0.0018412320921896322;1.0709299999985484;0.04445439752278389;
1.071929999998555;0.0019513647152747463;1.071929999998555;0.04613659293008526;
1.0729299999985615;0.002064879374759051;1.0729299999985615;0.04785027819797666;
1.073929999998568;0.0021817762664640807;1.073929999998568;0.049595407380701326;
1.0749299999985746;0.0023020550351344495;1.0749299999985746;0.05137193384548054;
1.0759299999985812;0.002425714825632827;1.0759299999985812;0.053179810343839666;
1.0769299999985877;0.002552754329467203;1.0769299999985877;0.05501898907640791;
1.0779299999985943;0.002683171827075653;1.0779299999985943;0.0568894217517876;
1.0789299999986008;0.0028169652262551147;1.0789299999986008;0.05879105964003294;
1.0799199999986073;0.0029527437384369412;1.0799199999986073;0.06070437162091294;
1.0809199999986139;0.0030932476521376945;1.0809199999986139;0.06266796140892857;
1.0819199999986204;0.003237119319972182;1.0819199999986204;0.06466260855174011;
1.082919999998627;0.0033843554803726647;1.082919999998627;0.06668826301101133;
1.0839199999986335;0.003534952644442693;1.0839199999986335;0.06874487451180376;
1.08491999999864;0.0036889071176248486;1.08491999999864;0.0708323925726332;
1.0859199999986466;0.0038462150193910374;1.0859199999986466;0.07295076653276386;
1.0869199999986532;0.004006872301135499;1.0869199999986532;0.07509994557699226;
1.0879199999986597;0.004170874762434303;1.0879199999986597;0.07727987875814984;
1.0889199999986663;0.004338218065820217;1.0889199999986663;0.07949051501753278;
1.0899099999986728;0.00450717445320554;1.0899099999986728;0.08170923876270361;
1.0909099999986793;0.004681152650979216;1.0909099999986793;0.08398082189410493;
1.0919099999986859;0.004858458031605174;1.0919099999986859;0.0862829549486063;
1.0929099999986924;0.005039085832839479;1.0929099999986924;0.08861558659087626;
1.093909999998699;0.005223031211239639;1.093909999998699;0.09097866545103254;
1.0949099999987055;0.005410289250486817;1.0949099999987055;0.09337214013606634;
1.095909999998712;0.005600854968946909;1.095909999998712;0.09579595924020551;
1.0969099999987186;0.00579472332653981;1.0969099999987186;0.09825007135431289;
1.0979099999987252;0.005991889230980002;1.0979099999987252;0.10073442507440916;
1.0989099999987317;0.006192347543445723;1.0989099999987317;0.10324896900939794;
1.0998999999987382;0.006394039373649844;1.0998999999987382;0.10576805594162175;
1.1008999999987448;0.006601034130658641;1.1008999999987448;0.10834252559806548;
1.1018999999987513;0.00681130570183421;1.1018999999987513;0.11094703195316544;
1.1028999999987579;0.007024848809469005;1.1028999999987579;0.1135815237307093;
1.1038999999987644;0.007241658150727248;1.1038999999987644;0.11624594969633674;
1.104899999998771;0.007461728400831181;1.104899999998771;0.11894025866180834;
1.1058999999987775;0.007685054215954535;1.1058999999987775;0.1216643994888673;
1.106899999998784;0.007911630235849867;1.106899999998784;0.12441832109273164;
1.1078999999987906;0.008141451086234085;1.1078999999987906;0.1272019724452499;
1.1088999999987972;0.00837451138095424;1.1088999999987972;0.13001530257775215;
1.1098899999988037;0.008608426789723334;1.1098899999988037;0.1328296845125865;
1.1108899999988102;0.00884791751715825;1.1108899999988102;0.1357019240307299;
1.1118899999988168;0.009090631532155138;1.1118899999988168;0.13860369031165864;
1.1128899999988233;0.009336563419052578;1.1128899999988233;0.1415349326472678;
1.1138899999988299;0.009585707758480652;1.1138899999988299;0.14449560039948917;
1.1148899999988364;0.009838059128572062;1.1148899999988364;0.14748564300181788;
1.115889999998843;0.010093612106060823;1.115889999998843;0.15050500996068458;
1.1168899999988495;0.010352361267278622;1.1168899999988495;0.15355365085668557;
1.117889999998856;0.010614301189058418;1.117889999998856;0.15663151534568473;
1.1188899999988626;0.010879426449553427;1.1188899999988626;0.15973855315979946;
1.1198799999988691;0.011145032854376086;1.1198799999988691;0.16284320850389034;
1.1208799999988757;0.011416480817469902;1.1208799999988757;0.16600815199148902;
1.1218799999988822;0.01169109792286116;1.1218799999988822;0.1692021189663519;
1.1228799999988888;0.011968878760701344;1.1228799999988888;0.17242505947269549;
1.1238799999988953;0.012249817925533597;1.1238799999988953;0.1756769236345081;
1.1248799999989019;0.012533910016745354;1.1248799999989019;0.17895766165603133;
1.1258799999989084;0.012821149638977809;1.1258799999989084;0.18226722382218222;
1.126879999998915;0.013111531402496194;1.126879999998915;0.18560556049892218;
1.1278799999989215;0.013405049923524403;1.1278799999989215;0.1889726221335766;
1.128879999998928;0.013701699824547319;1.128879999998928;0.19236835925511048;
1.1298699999989346;0.0139984625193578;1.1298699999989346;0.19575833730495698;
1.1308699999989411;0.014301327894288342;1.1308699999989411;0.1992109917907428;
1.1318699999989477;0.014607308610368814;1.1318699999989477;0.20269217433416595;
1.1328699999989542;0.014916399317529255;1.1328699999989542;0.2062018357919394;
1.1338699999989608;0.015228594673080046;1.1338699999989608;0.20973992710326467;
1.1348699999989673;0.015543889341873871;1.1348699999989673;0.21330639928991668;
1.1358699999989739;0.015862277996451225;1.1358699999989739;0.21690120345630767;
1.1368699999989804;0.016183755317170916;1.1368699999989804;0.2205242907895307;
1.137869999998987;0.01650831599232699;1.137869999998987;0.22417561255938417;
1.1388699999989935;0.016835954718253304;1.1388699999989935;0.22785512011838138;
1.139859999999;0.01716334389183451;1.139859999999;0.23152554933390937;
1.1408599999990066;0.01749709219238436;1.1408599999990066;0.2352610022118407;
1.141859999999013;0.01783390273457726;1.141859999999013;0.23902449591620176;
1.1428599999990197;0.0181737702476587;1.1428599999990197;0.24281598212934946;
1.1438599999990262;0.0185166894692874;1.1438599999990262;0.24663541261620311;
1.1448599999990328;0.018862655145586403;1.1448599999990328;0.25048273922418296;
1.1458599999990393;0.019211662031187914;1.1458599999990393;0.25435791388314016;
1.1468599999990459;0.019563704889272525;1.1468599999990459;0.25826088860528096;
1.1478599999990524;0.019918778491603128;1.1478599999990524;0.262191615485082;
